Sum,,29,17403,29112,4612,1362,2231,130,45374,15652
,Title,board,c-suite,director,head,consultant,business,student,technical,others
56566,Senior chief and Chief Procurement Officer,0,1,0,0,0,0,0,0,0
56567,Director of Trading Services,0,0,1,0,0,0,0,0,0
56568,"Manager, System Services and  Administration",0,0,1,0,0,0,0,1,0
56569,"chief, Data Center Services",0,1,0,0,0,0,0,1,0
56570,Software Developer,0,0,0,0,0,0,0,1,0
56571,IT Project Manager,0,0,1,0,0,0,0,1,0
56572,"chief, IT Business Systems Development",0,1,0,0,0,0,0,1,0
56573,Software Developer,0,0,0,0,0,0,0,1,0
56574,"Manager, IT Financial Systems",0,0,1,0,0,0,0,1,0
56575,"Manager, IT and chief",0,1,1,0,0,0,0,1,0
56576,Software Developer,0,0,0,0,0,0,0,1,0
56577,"Director, IT Infrastructure",0,0,1,0,0,0,0,1,0
56578,"chief, Application Development",0,1,0,0,0,0,0,1,0
56579,NA,0,0,0,0,0,0,0,0,1
56580,"Senior Project Manager, SAP",0,0,1,0,0,0,0,0,0
56581,"Senior chief, Application Development",0,1,0,0,0,0,0,1,0
56582,NA,0,0,0,0,0,0,0,0,1
56583,"Architect, Desktop",0,0,0,0,0,0,0,1,0
56584,NA,0,0,0,0,0,0,0,0,1
56585,Supply Chain Thought Leader,0,0,0,1,0,0,0,0,0
56586,"Senior Manager, IT Business Development and Partnerships",0,0,1,0,0,0,0,1,0
56587,"Manager, eCommerce Service Delivery",0,0,1,0,0,0,0,0,0
56588,chief Technology,0,1,0,0,0,0,0,1,0
56589,"Administrator, SAP Basis",0,0,0,0,0,0,0,0,1
56590,"Director, Macy's Systems and Technoloy",0,0,1,0,0,0,0,1,0
56591,Director Product Lifecycle Development,0,0,1,0,0,0,0,0,0
56592,Application Architect,0,0,0,0,0,0,0,1,0
56593,"Director, eCommerce Architecture and Project Delivery",0,0,1,0,0,0,0,1,0
56594,chief Product Development,0,1,0,0,0,0,0,0,0
56595,Application Architect,0,0,0,0,0,0,0,1,0
56596,eCommerce Systems Architect,0,0,0,0,0,0,0,1,0
56597,Sr Software Engineer,0,0,0,0,0,0,0,1,0
56598,"Director, Systems Integration and Enterprise Architecture",0,0,1,0,0,0,0,1,0
56599,"Director, Windows Delivery, Operations and Store Infrastructure",0,0,1,0,0,0,0,0,0
56600,"Director Product Management, Infrustructure",0,0,1,0,0,0,0,0,0
56601,"director, Systems Architecture",0,0,1,0,0,0,0,1,0
56602,"Manager, Automation and Cloud",0,0,1,0,0,0,0,1,0
56603,Sr Applications Analyst,0,0,0,0,0,0,0,1,0
56604,SAP Application Developer,0,0,0,0,0,0,0,1,0
56605,"Senior Architect, Windows Systems and Virtualization",0,0,0,0,0,0,0,1,0
56606,Director Product Development,0,0,1,0,0,0,0,0,0
56607,Lead Application Developer,0,0,0,1,0,0,0,1,0
56608,Dir; Engineering,0,0,1,0,0,0,0,1,0
56609,SOFTWARE ARCHITECT,0,0,0,0,0,0,0,1,0
56610,Senior Application Developer,0,0,0,0,0,0,0,1,0
56611,Director,0,0,1,0,0,0,0,0,0
56612,Principal Sales Executive,0,0,0,0,0,1,0,0,0
56613,"Manager, Enterprise Architecture",0,0,1,0,0,0,0,1,0
56614,President,0,1,0,0,0,0,0,0,0
56615,Chief Architect,0,1,0,0,0,0,0,1,0
56616,"Architect, Global IT Security",0,0,0,0,0,0,0,1,0
56617,Enterprise Cloud Architect & Cloud SME,0,0,0,0,0,0,0,1,0
56618,Chief Architect,0,1,0,0,0,0,0,1,0
56619,Senior Software Developer,0,0,0,0,0,0,0,1,0
56620,Sr. Technical Services Engineer,0,0,0,0,0,0,0,1,0
56621,CIO,0,1,0,0,0,0,0,0,0
56622,Software Developer,0,0,0,0,0,0,0,1,0
56623,"Director, Infrastructure Transformation & Cloud Consulting",0,0,1,0,1,0,0,1,0
56624,Senior Director Enterprise Architecture & Enterprise Data Services,0,0,1,0,0,0,0,1,0
56625,"Project Manager, IT Development",0,0,1,0,0,0,0,1,0
56626,Systems Engineer,0,0,0,0,0,0,0,1,0
56627,chief & ECM / BPM Enterprise Architect,0,1,0,0,0,0,0,1,0
56628,"Senior Manager, Legacy Application Support",0,0,1,0,0,0,0,1,0
56629,Technical Specialist,0,0,0,0,0,0,0,1,0
56630,chief Enterprise Data Architecture,0,1,0,0,0,0,0,1,0
56631,"Manager, IT Market Unit Field",0,0,1,0,0,0,0,1,0
56632,Software Developer,0,0,0,0,0,0,0,1,0
56633,chief of Enterprise Architecture Shared Services,0,1,0,0,0,0,0,1,0
56634,"Manager, Quality Assurance",0,0,1,0,0,0,0,1,0
56635,"IT Manager II, App Dev",0,0,1,0,0,0,0,1,0
56636,Enterprise Architect,0,0,0,0,0,0,0,1,0
56637,"Manager, Inspections, Specialty Vehicles Technology",0,0,1,0,0,0,0,1,0
56638,GEOINT Capabilities Integration Officer,0,0,0,0,0,0,0,1,0
56639,Schief & Chief Architect,0,1,0,0,0,0,0,1,0
56640,"Senior Manager, IT Enterprise Applications",0,0,1,0,0,0,0,1,0
56641,CTO,0,1,0,0,0,0,0,0,0
56642,"chief, Cloud & Collaboration Delivery Manager",0,1,1,0,0,0,0,1,0
56643,"Senior Manager, IT Operations",0,0,1,0,0,0,0,1,0
56644,"MANAGER, APP PORTFOLIO & SOFT DEV",0,0,1,0,0,0,0,1,0
56645,Enterprise Architect,0,0,0,0,0,0,0,1,0
56646,"Senior Manager, IT Regional Liaison",0,0,1,0,0,0,0,1,0
56647,"Director, IS Administration",0,0,1,0,0,0,0,0,0
56648,Schief of Sales,0,1,0,0,0,1,0,0,0
56649,"Senior Manager, Software",0,0,1,0,0,0,0,1,0
56650,Solution Architect,0,0,0,0,0,0,0,1,0
56651,Solutions Architect,0,0,0,0,0,0,0,1,0
56652,Senior Programmer,0,0,0,0,0,0,0,0,1
56653,NA,0,0,0,0,0,0,0,0,1
56654,chief Sales Western Region,0,1,0,0,0,1,0,0,0
56655,Senior Programmer Analyst,0,0,0,0,0,0,0,1,0
56656,NA,0,0,0,0,0,0,0,0,1
56657,Schief Product Strategy,0,1,0,0,0,0,0,0,0
56658,Senior Programmer Analyst,0,0,0,0,0,0,0,1,0
56659,NA,0,0,0,0,0,0,0,0,1
56660,Product Manager,0,0,1,0,0,0,0,0,0
56661,Senior Programmer Analyst,0,0,0,0,0,0,0,1,0
56662,NA,0,0,0,0,0,0,0,0,1
56663,Software Engineer III,0,0,0,0,0,0,0,1,0
56664,Senior Programmer and Analyst,0,0,0,0,0,0,0,1,0
56665,Experience Sr. Global Relationship Manager,0,0,1,0,0,0,0,0,0
56666,Schief Product Development,0,1,0,0,0,0,0,0,0
56667,Senior Programmer and Analyst,0,0,0,0,0,0,0,1,0
56668,NA,0,0,0,0,0,0,0,0,1
56669,chief Sales & Talent Management Solutio,0,1,1,0,0,1,0,0,0
56670,Software Engineer,0,0,0,0,0,0,0,1,0
56671,NA,0,0,0,0,0,0,0,0,1
56672,Enterprise Architect,0,0,0,0,0,0,0,1,0
56673,Software Engineer,0,0,0,0,0,0,0,1,0
56674,Lead Associate,0,0,0,1,0,0,0,0,0
56675,"Sr Analyst, System",0,0,0,0,0,0,0,1,0
56676,Software Engineer,0,0,0,0,0,0,0,1,0
56677,NA,0,0,0,0,0,0,0,0,1
56678,Enterprise Architect Winn Dixie Stores,0,0,0,0,0,0,0,1,0
56679,Software Engineer,0,0,0,0,0,0,0,1,0
56680,"Managing Director, Information Tecnology",0,0,1,0,0,0,0,1,0
56681,Enterprise Imaging System Project Architect,0,0,0,0,0,0,0,1,0
56682,Director of Product Management,0,0,1,0,0,0,0,0,0
56683,Chief Information Officer,0,1,0,0,0,0,0,1,0
56684,Manager of Enterprise Architecture,0,0,1,0,0,0,0,1,0
56685,"Director, IT Enterprise Applications Development and Delivery",0,0,1,0,0,0,0,1,0
56686,"Director, Software Architecture",0,0,1,0,0,0,0,1,0
56687,Chief Architect Titlepoint A,0,1,0,0,0,0,0,1,0
56688,"Director, IT Enterprise Field Operation Software",0,0,1,0,0,0,0,1,0
56689,"Director, IT Personal Insurance",0,0,1,0,0,0,0,1,0
56690,Enterprise Architect,0,0,0,0,0,0,0,1,0
56691,"Director, IT Processes, Systems & Tools",0,0,1,0,0,0,0,1,0
56692,Endpoint Architect,0,0,0,0,0,0,0,1,0
56693,Enterprise Architect,0,0,0,0,0,0,0,1,0
56694,"Director, IT Project and PMO Services",0,0,1,0,0,0,0,1,0
56695,Chief Technology Officer,0,1,0,0,0,0,0,1,0
56696,NA,0,0,0,0,0,0,0,0,1
56697,"Director, IT Security and Compliance",0,0,1,0,0,0,0,1,0
56698,"Director, Infrastructure Operations",0,0,1,0,0,0,0,0,0
56699,Sr Software Architect,0,0,0,0,0,0,0,1,0
56700,"Director, Network and IT Security",0,0,1,0,0,0,0,1,0
56701,"Project Manager, Information Technology II",0,0,1,0,0,0,0,1,0
56702,Managing Partner,0,0,1,0,0,0,0,0,0
56703,"Director, Sales Technology",0,0,1,0,0,1,0,1,0
56704,"chief, Information Security",0,1,0,0,0,0,0,1,0
56705,NA,0,0,0,0,0,0,0,0,1
56706,"Director, Software Development",0,0,1,0,0,0,0,1,0
56707,"chief, Central Technology",0,1,0,0,0,0,0,1,0
56708,GM - VAS(Mobile Data & Content solution),0,0,0,0,0,0,0,1,0
56709,"Director, Technical Services - Project Management Office (PMO)",0,0,1,0,0,0,0,1,0
56710,"Senior Project Manager, Technical Wire Upgrade Project",0,0,1,0,0,0,0,1,0
56711,Product Manager,0,0,1,0,0,0,0,0,0
56712,"Director, Technology",0,0,1,0,0,0,0,1,0
56713,"chief, Corporate & Compliance Systems",0,1,0,0,0,0,0,1,0
56714,Enterprise Architect,0,0,0,0,0,0,0,1,0
56715,"Director, Technology, Systems and Enterprise Applications",0,0,1,0,0,0,0,1,0
56716,"chief, Network Computing",0,1,0,0,0,0,0,0,0
56717,Manager Enterprise Architecture,0,0,1,0,0,0,0,1,0
56718,Director; IT Business Processes,0,0,1,0,0,0,0,1,0
56719,"chief, Technology Infrastructure",0,1,0,0,0,0,0,1,0
56720,Solution Manager Healthcare,0,0,1,0,0,0,0,1,0
56721,"District Sales, Manager",0,0,1,0,0,1,0,0,0
56722,"Group chief, Transformation & Global Sourcing",0,1,0,0,0,0,0,0,0
56723,Software Engineer / DBA,0,0,0,0,0,0,0,1,0
56724,eCommerce IT Systems Analyst,0,0,0,0,0,0,0,1,0
56725,"chief, Business Continuity",0,1,0,0,0,0,0,1,0
56726,Applications Engineer,0,0,0,0,0,0,0,1,0
56727,Technologist - Shared Services,0,0,0,0,0,0,0,1,0
56728,"chief, Information Security & Access Management",0,1,1,0,0,0,0,1,0
56729,Product Manager,0,0,1,0,0,0,0,0,0
56730,Systems Engineer,0,0,0,0,0,0,0,1,0
56731,NA,0,0,0,0,0,0,0,0,1
56732,Software Product Manager,0,0,1,0,0,0,0,1,0
56733,IT Infrastructure Manager,0,0,1,0,0,0,0,1,0
56734,Software Architect,0,0,0,0,0,0,0,1,0
56735,Director of Software Development,0,0,1,0,0,0,0,1,0
56736,Client Technologies Architect,0,0,0,0,0,0,0,1,0
56737,NA,0,0,0,0,0,0,0,0,1
56738,Software Engineering,0,0,0,0,0,0,0,1,0
56739,Lead Engineer,0,0,0,1,0,0,0,1,0
56740,NA,0,0,0,0,0,0,0,0,1
56741,CTO & chief of Products & Solutions,0,1,0,0,0,0,0,1,0
56742,Seniot IT Analyst,0,0,0,0,0,0,0,1,0
56743,NA,0,0,0,0,0,0,0,0,1
56744,Sr Project Manager,0,0,1,0,0,0,0,0,0
56745,Platform Architect,0,0,0,0,0,0,0,1,0
56746,NA,0,0,0,0,0,0,0,0,1
56747,Software Architect,0,0,0,0,0,0,0,1,0
56748,Systems Admin,0,0,0,0,0,0,0,1,0
56749,NA,0,0,0,0,0,0,0,0,1
56750,Solution Architect,0,0,0,0,0,0,0,1,0
56751,Fire Arrow Avoidance Specialist,0,0,0,0,0,0,0,0,1
56752,NA,0,0,0,0,0,0,0,0,1
56753,Solutions Developer,0,0,0,0,0,0,0,1,0
56754,Software Developer,0,0,0,0,0,0,0,1,0
56755,NA,0,0,0,0,0,0,0,0,1
56756,Enterprise Architect,0,0,0,0,0,0,0,1,0
56757,Sr. Systems Engineer,0,0,0,0,0,0,0,1,0
56758,NA,0,0,0,0,0,0,0,0,1
56759,Enterprise Architect,0,0,0,0,0,0,0,1,0
56760,Senior Application Manager,0,0,1,0,0,0,0,1,0
56761,NA,0,0,0,0,0,0,0,0,1
56762,Tech Architect Enterprise Project,0,0,0,0,0,0,0,1,0
56763,Systems Engineer,0,0,0,0,0,0,0,1,0
56764,NA,0,0,0,0,0,0,0,0,1
56765,Information Technology Enterprise Architect,0,0,0,0,0,0,0,1,0
56766,sr. prin. it tech,0,0,0,0,0,0,0,1,0
56767,NA,0,0,0,0,0,0,0,0,1
56768,Enterprise Business Intelligence Architect,0,0,0,0,0,0,0,1,0
56769,Development Manager / Architect,0,0,1,0,0,0,0,1,0
56770,NA,0,0,0,0,0,0,0,0,1
56771,chief (Technology,0,1,0,0,0,0,0,1,0
56772,Corporate chief - Information Technology,0,1,0,0,0,0,0,1,0
56773,NA,0,0,0,0,0,0,0,0,1
56774,Chief Solution Architect,0,1,0,0,0,0,0,1,0
56775,Sr. Director Application Services,0,0,1,0,0,0,0,1,0
56776,NA,0,0,0,0,0,0,0,0,1
56777,Enterprise Architect,0,0,0,0,0,0,0,1,0
56778,IT Director,0,0,1,0,0,0,0,1,0
56779,MCT / Consultant,0,0,0,0,1,0,0,0,0
56780,CTO,0,1,0,0,0,0,0,0,0
56781,"Head, IT Risk",0,0,0,1,0,0,0,1,0
56782,IT Network Administrator,0,0,0,0,0,0,0,1,0
56783,Enterprise Architect,0,0,0,0,0,0,0,1,0
56784,"Head, Technical Support Services",0,0,0,1,0,0,0,1,0
56785,NA,0,0,0,0,0,0,0,0,1
56786,chief Enterprise Architect,0,1,0,0,0,0,0,1,0
56787,"Head, Information Security",0,0,0,1,0,0,0,1,0
56788,NA,0,0,0,0,0,0,0,0,1
56789,Enterprise Content Architect,0,0,0,0,0,0,0,1,0
56790,"Head, PMO",0,0,0,1,0,0,0,0,0
56791,Server Engineer,0,0,0,0,0,0,0,1,0
56792,Schief & Director Enterprise Architecture & Commercial Technology Systems BOK Finan,0,1,1,0,0,0,0,1,0
56793,"Head, Risk Systems and Data Governance",0,0,0,1,0,0,0,1,0
56794,Project Manager,0,0,1,0,0,0,0,0,0
56795,chief Enterprise Business Architect,0,1,0,0,0,0,0,1,0
56796,"Head, Information Security Planning and Architecture",0,0,0,1,0,0,0,1,0
56797,System Administrator,0,0,0,0,0,0,0,1,0
56798,NA,0,0,0,0,0,0,0,0,1
56799,Deputy Chief Information Officer (CIO),0,1,0,0,0,0,0,1,0
56800,"Senior chief, Central Technology",0,1,0,0,0,0,0,1,0
56801,Project Manager,0,0,1,0,0,0,0,0,0
56802,"Head, IT Quality Management Department",0,0,1,1,0,0,0,1,0
56803,"chief, Information Technology",0,1,0,0,0,0,0,1,0
56804,NA,0,0,0,0,0,0,0,0,1
56805,"Head, IT Telecommunications Planning & Network Administration",0,0,0,1,0,0,0,1,0
56806,"director, Network Computing",0,0,1,0,0,0,0,0,0
56807,NA,0,0,0,0,0,0,0,0,1
56808,"Head, UK Procurement and GIT BSP",0,0,0,1,0,0,0,1,0
56809,"director, Technology Infrastructure Operations",0,0,1,0,0,0,0,1,0
56810,SE,0,0,0,0,0,0,0,0,1
56811,"Head, IT permanent control",0,0,0,1,0,0,0,1,0
56812,Chief Information Security Officer,0,1,0,0,0,0,0,1,0
56813,NA,0,0,0,0,0,0,0,0,1
56814,development mngr,0,0,0,0,0,0,0,0,1
56815,Chief Information Officer,0,1,0,0,0,0,0,1,0
56816,NA,0,0,0,0,0,0,0,0,1
56817,"Manager, IT Engineering",0,0,1,0,0,0,0,1,0
56818,"Manager, Software Development",0,0,1,0,0,0,0,1,0
56819,Advisory Software Engineer,0,0,0,0,0,0,0,1,0
56820,"Manager, Technology",0,0,1,0,0,0,0,1,0
56821,Chief Information Security Officer,0,1,0,0,0,0,0,1,0
56822,NA,0,0,0,0,0,0,0,0,1
56823,"Manager, Operations Support",0,0,1,0,0,0,0,0,0
56824,Senior chief,0,1,0,0,0,0,0,0,0
56825,Development Manager,0,0,1,0,0,0,0,0,0
56826,"Manager, IT Operations",0,0,1,0,0,0,0,1,0
56827,Chief Marketing Officer (CMO),0,1,0,0,0,1,0,0,0
56828,Enterprise Architect,0,0,0,0,0,0,0,1,0
56829,"Director, Network Optimization and Competitive Analysis",0,0,1,0,0,0,0,1,0
56830,"Chief Information Officer (CIO), Technical Operations",0,1,0,0,0,0,0,1,0
56831,chief Application & Solution Architecture Enterprise Architecture,0,1,0,0,0,0,0,1,0
56832,"Product Manager, eCommerce Channels-Revenue",0,0,1,0,0,0,0,0,0
56833,"Chief Information Officer (CIO), Sales and Marketing",0,1,0,0,0,1,0,1,0
56834,Director Strategic Sales,0,0,1,0,0,1,0,0,0
56835,"Manager, Airport Systems",0,0,1,0,0,0,0,1,0
56836,Chief Information Officer,0,1,0,0,0,0,0,1,0
56837,Director of Product Management,0,0,1,0,0,0,0,0,0
56838,"Manager, Information Technology",0,0,1,0,0,0,0,1,0
56839,"Chief Information Officer (CIO), Business",0,1,0,0,0,0,0,1,0
56840,chief Sales,0,1,0,0,0,1,0,0,0
56841,IT Project Manager,0,0,1,0,0,0,0,1,0
56842,"General Manager, IT Business Management",0,0,1,0,0,0,0,1,0
56843,CTO,0,1,0,0,0,0,0,0,0
56844,"Manager, Operations Control Center",0,0,1,0,0,0,0,0,0
56845,"General Manager, Application Development Office",0,0,1,0,0,0,0,1,0
56846,Director Sales,0,0,1,0,0,1,0,0,0
56847,"Manager, Information Technology",0,0,1,0,0,0,0,1,0
56848,NA,0,0,0,0,0,0,0,0,1
56849,Director of Sales,0,0,1,0,0,1,0,0,0
56850,"Manager, Information Technology",0,0,1,0,0,0,0,1,0
56851,NA,0,0,0,0,0,0,0,0,1
56852,Schief Product Development,0,1,0,0,0,0,0,0,0
56853,Program Manager? Regulatory Compliance,0,0,1,0,0,0,0,0,0
56854,NA,0,0,0,0,0,0,0,0,1
56855,Director of Engineering,0,0,1,0,0,0,0,1,0
56856,"Senior Director, Business Intelligence - MVCI",0,0,1,0,0,0,0,0,0
56857,NA,0,0,0,0,0,0,0,0,1
56858,chief of Software Development,0,1,0,0,0,0,0,1,0
56859,"Senior Director, Enterprise Reporting - MVCI",0,0,1,0,0,0,0,0,0
56860,NA,0,0,0,0,0,0,0,0,1
56861,Director Product Development,0,0,1,0,0,0,0,0,0
56862,"Senior Director, IT Customer Service Delivery - MVCI",0,0,1,0,0,0,0,1,0
56863,NA,0,0,0,0,0,0,0,0,1
56864,Schief Product Development,0,1,0,0,0,0,0,0,0
56865,Software Engineer,0,0,0,0,0,0,0,1,0
56866,Software Dev Staff Engineer,0,0,0,0,0,0,0,1,0
56867,Chief Architect,0,1,0,0,0,0,0,1,0
56868,Software Engineer,0,0,0,0,0,0,0,1,0
56869,Software Engineering Manager,0,0,1,0,0,0,0,1,0
56870,CTO,0,1,0,0,0,0,0,0,0
56871,Software Engineering Lead,0,0,0,1,0,0,0,1,0
56872,Senior Systems Engineer,0,0,0,0,0,0,0,1,0
56873,chief,0,1,0,0,0,0,0,0,0
56874,Software Program Manager,0,0,1,0,0,0,0,1,0
56875,Web Developer,0,0,0,0,0,0,0,1,0
56876,Echief,0,1,0,0,0,0,0,0,0
56877,Solutions Architect,0,0,0,0,0,0,0,1,0
56878,IT Governance Division Head,0,0,0,1,0,0,0,1,0
56879,chief,0,1,0,0,0,0,0,0,0
56880,SQL Server DBA,0,0,0,0,0,0,0,0,1
56881,Desktop Support Specialist,0,0,0,0,0,0,0,0,1
56882,Enterprise Architect,0,0,0,0,0,0,0,1,0
56883,Staff Enterprise Automation Administrator,0,0,0,0,0,0,0,0,1
56884,Systemdeveloper,0,0,0,0,0,0,0,1,0
56885,Web Developer,0,0,0,0,0,0,0,1,0
56886,"Supervisor, Applications",0,0,0,0,0,0,0,1,0
56887,MCM/MCA,0,0,0,0,0,0,0,0,1
56888,NA,0,0,0,0,0,0,0,0,1
56889,"Supervisor, Business Intelligence",0,0,0,0,0,0,0,0,1
56890,System Consultant,0,0,0,0,1,0,0,1,0
56891,NA,0,0,0,0,0,0,0,0,1
56892,"Supervisor, Database Administration",0,0,0,0,0,0,0,1,0
56893,Enterprise Architect,0,0,0,0,0,0,0,1,0
56894,NA,0,0,0,0,0,0,0,0,1
56895,"Supervisor, Enterprise Application Security",0,0,0,0,0,0,0,1,0
56896,Senior Scientist,0,0,0,0,0,0,0,0,1
56897,NA,0,0,0,0,0,0,0,0,1
56898,"Supervisor, L48 Functional Applications",0,0,0,0,0,0,0,1,0
56899,Partner,0,0,0,0,0,0,0,0,1
56900,Enterprise Architect,0,0,0,0,0,0,0,1,0
56901,"Supervisor, Software Development",0,0,0,0,0,0,0,1,0
56902,IT Dean,0,0,0,0,0,0,0,1,0
56903,Principal Systems Engineer Enterprise Architecture,0,0,0,0,0,0,0,1,0
56904,"Supervisor, Software Development",0,0,0,0,0,0,0,1,0
56905,Microsoft Expert,0,0,0,0,0,0,0,0,1
56906,Senior Director Enterprise Architecture Security,0,0,1,0,0,0,0,1,0
56907,Systems Analyst - Web Development,0,0,0,0,0,0,0,1,0
56908,Software Engineer,0,0,0,0,0,0,0,1,0
56909,Schief Global Sales,0,1,0,0,0,1,0,0,0
56910,Director of IT Security,0,0,1,0,0,0,0,1,0
56911,IT Manager,0,0,1,0,0,0,0,1,0
56912,Director Sales,0,0,1,0,0,1,0,0,0
56913,Senior Director of IT Application Development,0,0,1,0,0,0,0,1,0
56914,System Lead Consultant,0,0,0,1,1,0,0,1,0
56915,chief of Sales,0,1,0,0,0,1,0,0,0
56916,chief of IT,0,1,0,0,0,0,0,1,0
56917,IT Technician,0,0,0,0,0,0,0,1,0
56918,Senior Director Healthcare Solutions,0,0,1,0,0,0,0,1,0
56919,Director of IT Operations,0,0,1,0,0,0,0,1,0
56920,"Head, International Procurement",0,0,0,1,0,0,0,0,0
56921,chief Engineering,0,1,0,0,0,0,0,1,0
56922,chief of IT,0,1,0,0,0,0,0,1,0
56923,"Head, IT Department",0,0,0,1,0,0,0,1,0
56924,Schief Product Development,0,1,0,0,0,0,0,0,0
56925,Director of IT Security,0,0,1,0,0,0,0,1,0
56926,"Head, Design and User Experience",0,0,0,1,0,0,0,0,0
56927,Director Architecture Business Applications,0,0,1,0,0,0,0,1,0
56928,chief of IT,0,1,0,0,0,0,0,1,0
56929,"Head, IT Governance, Information Security and Compliance",0,0,0,1,0,0,0,1,0
56930,Director of Sales National Sales Group,0,0,1,0,0,1,0,0,0
56931,Director of IT Operations,0,0,1,0,0,0,0,1,0
56932,"Team Leader, System Infrastructure and Basic Needs",0,0,0,1,0,0,0,1,0
56933,chief Product,0,1,0,0,0,0,0,0,0
56934,chief of IT,0,1,0,0,0,0,0,1,0
56935,"Lead, Enterprise Information Management",0,0,1,1,0,0,0,1,0
56936,chief Research & Development,0,1,0,0,0,0,0,1,0
56937,Director of IT,0,0,1,0,0,0,0,1,0
56938,Network Specialist,0,0,0,0,0,0,0,0,1
56939,Chief Technologist,0,1,0,0,0,0,0,1,0
56940,Senior IT Manager,0,0,1,0,0,0,0,1,0
56941,IT Business Analyst,0,0,0,0,0,0,0,1,0
56942,Director of Sales,0,0,1,0,0,1,0,0,0
56943,Director of IT,0,0,1,0,0,0,0,1,0
56944,E and M IT Product Manager,0,0,1,0,0,0,0,1,0
56945,Chief Architect,0,1,0,0,0,0,0,1,0
56946,Director IT Infrastructure Operations,0,0,1,0,0,0,0,1,0
56947,Web Administrator,0,0,0,0,0,0,0,0,1
56948,chief of Product Management,0,1,1,0,0,0,0,0,0
56949,Embedded Systems Software Engineer,0,0,0,0,0,0,0,1,0
56950,"Specialist, IT Systems Procurement",0,0,0,0,0,0,0,1,0
56951,Clinical Product Strategy Manager,0,0,1,0,0,0,0,0,0
56952,Engineering Technologist,0,0,0,0,0,0,0,1,0
56953,Business Information Specialist,0,0,0,0,0,0,0,1,0
56954,chief Product Management,0,1,1,0,0,0,0,0,0
56955,GeoScience  Systems Analyst,0,0,0,0,0,0,0,1,0
56956,"Engineer, Information Technology",0,0,0,0,0,0,0,1,0
56957,Chief Software Architect,0,1,0,0,0,0,0,1,0
56958,GIS Business Analyst,0,0,0,0,0,0,0,1,0
56959,Chief Operations and Technology Officer,0,1,0,0,0,0,0,1,0
56960,Chief Architect,0,1,0,0,0,0,0,1,0
56961,GIS Systems Analyst,0,0,0,0,0,0,0,1,0
56962,"Director, Business Development (Group Treasury & Investments)",0,0,1,0,0,0,0,0,0
56963,Systems Engineer (for Mobile Managed Services Support Center),0,0,1,0,0,0,0,1,0
56964,"Global Director, Geoscience Software",0,0,1,0,0,0,0,1,0
56965,NA,0,0,0,0,0,0,0,0,1
56966,Unknown,0,0,0,0,0,0,0,0,1
56967,"Global Director, Human Resources Management Systems",0,0,1,0,0,0,0,1,0
56968,NA,0,0,0,0,0,0,0,0,1
56969,NA,0,0,0,0,0,0,0,0,1
56970,"Global Head, IT",0,0,0,1,0,0,0,1,0
56971,NA,0,0,0,0,0,0,0,0,1
56972,NA,0,0,0,0,0,0,0,0,1
56973,Global IT Quality Assurance Analyst,0,0,0,0,0,0,0,1,0
56974,Software Implementation Engineer,0,0,0,0,0,0,0,1,0
56975,Propreitor,0,0,0,0,0,0,0,1,0
56976,"Global Manager, Database and Web Administration",0,0,1,0,0,0,0,1,0
56977,banking architect,0,0,0,0,0,0,0,1,0
56978,NA,0,0,0,0,0,0,0,0,1
56979,"Global Project Manager, IT",0,0,1,0,0,0,0,1,0
56980,NA,0,0,0,0,0,0,0,0,1
56981,NA,0,0,0,0,0,0,0,0,1
56982,HCM Software Analyst,0,0,0,0,0,0,0,1,0
56983,Mr.,0,0,0,0,0,0,0,0,1
56984,NA,0,0,0,0,0,0,0,0,1
56985,"Head, Technology Innovation and Big Data Analytics",0,0,0,1,0,0,0,1,0
56986,Director,0,0,1,0,0,0,0,0,0
56987,"Head, Product Engineering",0,0,0,1,0,0,0,1,0
56988,Information Analyst,0,0,0,0,0,0,0,1,0
56989,Business Analyst,0,0,0,0,0,0,0,1,0
56990,Developer,0,0,0,0,0,0,0,1,0
56991,Information Analyst,0,0,0,0,0,0,0,1,0
56992,Chief Architect,0,1,0,0,0,0,0,1,0
56993,NA,0,0,0,0,0,0,0,0,1
56994,"chief, Infrastructure Tech",0,1,0,0,0,0,0,1,0
56995,ARCHITECT,0,0,0,0,0,0,0,1,0
56996,Project Group Manager,0,0,1,0,0,0,0,0,0
56997,"Senior chief, IS Strategy",0,1,0,0,0,0,0,0,0
56998,Consultant,0,0,0,0,1,0,0,0,0
56999,NA,0,0,0,0,0,0,0,0,1
57000,"Senior chief, IT Infrastructure (Strategic Initiative",0,1,0,0,0,0,0,1,0
57001,Chief Architect,0,1,0,0,0,0,0,1,0
57002,CTO,0,1,0,0,0,0,0,0,0
57003,"chief, Application Development",0,1,0,0,0,0,0,1,0
57004,NA,0,0,0,0,0,0,0,0,1
57005,Business Development Director,0,0,1,0,0,0,0,0,0
57006,"chief, Middleware Development",0,1,0,0,0,0,0,0,0
57007,Supervisor Gen. For Studiea & Assessment Department,0,0,0,0,0,0,0,0,1
57008,Director,0,0,1,0,0,0,0,0,0
57009,"Manager, Web & Application Servers",0,0,1,0,0,0,0,1,0
57010,NA,0,0,0,0,0,0,0,0,1
57011,chief for Business Development,0,1,0,0,0,0,0,0,0
57012,"chief, Software Engineering/Development",0,1,0,0,0,0,0,1,0
57013,NA,0,0,0,0,0,0,0,0,1
