Campaign ID,Parent Campaign ID,Member Type,Member Status,Lead ID,Member First Associated Date,Member Status Update Date,Member First Responded Date,Responded,Title,Company,Account Owner,Street Line 3,Country,State/Province,Campaign Name
70130000000tqf6,,Lead,Sent,00Q3000001GkB4f,2/24/16,2/24/16,,0,"Manager, IT Applications & Foreign Exchange Systems",[[Unknown]],,,USA,MN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkB4n,2/24/16,2/24/16,,0,"Senior Manager, Distributed Systems",[[Unknown]],,,USA,MN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkB54,2/24/16,2/24/16,,0,"Director, Systems and Security",University of Chicago Medical Center,,,United States,Illinois,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkB6P,2/24/16,2/24/16,,0,"Director, Clinical Systems",Fairview Health Services,,,United States,Minnesota,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkB6n,2/24/16,2/24/16,,0,"Manager, IT Applications",Fifth Third Bancorp,,,United States,Ohio,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkB7F,2/25/16,2/25/16,,0,"Senior Director, eCommerce",Thomson Reuters,,,United States,MN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkB8R,2/24/16,2/24/16,,0,Network Application Analyst,[[Unknown]],,,USA,MN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkB8V,2/24/16,2/24/16,,0,"General Manager, Information Technology",[[Unknown]],,,USA,MN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkB8X,2/24/16,2/24/16,,0,Application & Infrastructure Administrator,[[Unknown]],,,USA,MO,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkB8Z,2/24/16,2/24/16,,0,Senior Network Engineer,[[Unknown]],,,USA,MN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBAB,2/24/16,2/24/16,,0,"Lead, Engineer",Fairview Health Services,,,United States,Minnesota,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBAJ,2/24/16,2/24/16,,0,"Manager, IT Communication Services",Fairview Health Services,,,United States,Minnesota,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBAM,2/24/16,2/24/16,,0,IT Project Manager,HealthEast Care System,,,United States,Minnesota,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBAW,2/24/16,2/24/16,,0,"Group Manager, Network Engineering",Fifth Third Bancorp,,,United States,Ohio,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBAm,2/24/16,2/24/16,,0,"Manager, Technical Operations","Mylan, Inc.",,,United States,West Virginia,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBBV,2/24/16,2/24/16,,0,"CISO, Motorola Solutions","Motorola Solutions, Inc.",,,United States,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBBj,2/24/16,2/24/16,,0,"Director, Global Network Services",Eli Lilly & Co.,,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBBp,2/24/16,2/24/16,,0,"IT Director, Delivery Management-Management Systems and Controls",Eli Lilly & Co.,,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBBs,2/25/16,2/25/16,,0,Senior Director-LRL Research IT,Eli Lilly & Co.,,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBCB,2/24/16,2/24/16,,0,"Director, IT Analysis, Software Quality Assurance",Nationwide Mutual Insurance Company,,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBCe,2/24/16,2/24/16,,0,"Director, Quality Assurance and Configuration Management","Cardinal Health, Inc.",,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBCv,2/24/16,2/24/16,,0,IT Senior Director - Office of the CIO,Seagate Technology LLC,,,United States,Minnesota,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBDe,2/24/16,2/24/16,,0,"Manager, Application Design and Development","Cardinal Health, Inc.",,,United States,Ohio,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBDt,2/25/16,2/25/16,,0,"Manager, SAP Application Development",Eli Lilly & Co.,,,United States,Indiana,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBEh,2/24/16,2/24/16,,0,Business Intelligence & Application Analyst,[[Unknown]],,,US,MD,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBEz,2/24/16,2/24/16,,0,Principal Enterprise Architect,"Franciscan Alliance, Inc.",,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBFT,2/24/16,2/24/16,,0,Executive Director,Indiana University Health,,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBFj,2/24/16,2/24/16,,0,Enterprise Architect,Allstate,,,,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBG0,2/24/16,2/24/16,,0,"Chief Information Officer, Claims",Allstate,,,,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBGB,2/24/16,2/24/16,,0,"Director, IT Architecture",Allstate,,,,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBGY,2/24/16,2/24/16,,0,"Director, Materials and Logistics - Americas",American Axle & Manufacturing,,,United States,MI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBGx,2/24/16,2/24/16,,0,"Director, IT Risk Management",Nationwide Mutual Insurance Company,,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBHb,2/24/16,2/24/16,,0,"Director, Ambulatory IS Core",Advocate Health Care,,,United States,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBIV,2/24/16,2/24/16,,0,"Director, Epic IT","Franciscan Alliance, Inc.",,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBJJ,2/24/16,2/24/16,,0,"Director, Information Technology",Sears Holdings,,,US,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBJV,2/24/16,2/24/16,,0,"Director, Cyber and Physical Security, US SBU",AES Corporation,,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBLA,2/24/16,2/24/16,,0,"Vice President, Program Management",[[Unknown]],,,US,VA,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBLH,2/24/16,2/24/16,,0,"Channel Director, Business Systems Transformation",American Family Insurance,,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBLK,2/24/16,2/24/16,,0,"Vice President, Marketing",American Family Insurance,,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBLn,2/24/16,2/24/16,,0,"Director, eCommerce Sales",Kimberly-Clark Corporation,,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBMw,2/24/16,2/24/16,,0,"Director, Digital Communications","Oakwood Healthcare, Inc.",,,United States,MI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBO0,2/24/16,2/24/16,,0,"Vice President, Information Technology",Jones Lang LaSalle Inc.,,,United States,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBO2,2/24/16,2/24/16,,0,Global Technology Officer,Jones Lang LaSalle Inc.,,,United States,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBOQ,2/24/16,2/24/16,,0,"Director, Marketing",Bemis Company Inc.,,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBOf,2/24/16,2/24/16,,0,"Director, Web and CRM Development",Kohler Co.,,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBOj,2/24/16,2/24/16,,0,"Vice President, Application Service Delivery",Kohl's Corporation,,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBOl,2/24/16,2/24/16,,0,"Director, IT Service Delivery",Kohl's Corporation,,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBP2,2/24/16,2/24/16,,0,"Director, IT Service Delivery",Kohl's Corporation,,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBQB,2/24/16,2/24/16,,0,Director? IT Clinical Integration and Interfaces,Cleveland Clinic Health System,,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBT4,2/24/16,2/24/16,,0,"Director, Marketing Research and Customer Experience","Cardinal Health, Inc.",,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBT5,2/24/16,2/24/16,,0,"Director, SAP Technology Platform, SAP CoE","Cardinal Health, Inc.",,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBTO,2/24/16,2/24/16,,0,"Senior Director, Global IT Operations - Stryker Corporate IT",Stryker Corporation,,,United States,MI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBTa,2/24/16,2/24/16,,0,"Vice President, Software Development",Thomson Reuters,,,United States,MI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBTh,2/24/16,2/24/16,,0,"Director, VMO / PMO / IT Controlling",ThyssenKrupp USA,,,United States,MI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBUb,2/24/16,2/24/16,,0,"Vice President, Shared Services - North America",McDonald's Corporation,,,United States,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBUe,2/24/16,2/24/16,,0,Senior Director? Global Financial Systems,McDonald's Corporation,,,United States,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBUy,2/24/16,2/24/16,,0,"Director, IT Infrastructure","CNO Financial Group, Inc.",,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBVC,2/24/16,2/24/16,,0,"Vice President, Marketing - Oscar Mayer Brands","Kraft Foods Group, Inc.",,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBVv,2/24/16,2/24/16,,0,Senior IT Architect,Motorola Solutions,,,,IL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBW0,2/25/16,2/25/16,,0,"Executive Director, Marketing",Lubrizol Corporation,,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBWc,2/24/16,2/24/16,,0,Director - Global Master Data Management,Sherwin-Williams Company,,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBWd,2/25/16,2/25/16,,0,"Director, IT, Consumer Group",Sherwin-Williams Company,,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBX8,2/24/16,2/24/16,,0,"Senior Director, IT - Customer Experience, Marketing and Medical Affairs",Eli Lilly & Co.,,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBXe,2/24/16,2/24/16,,0,"Director, Information Technology Governance","Roundy's Supermarkets, Inc.",,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBYS,2/24/16,2/24/16,,0,"Vice President, Marketing, Product Data and Analytics","Cardinal Health, Inc.",,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBYV,2/24/16,2/24/16,,0,Director? IT Compliance,"Cardinal Health, Inc.",,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBYe,2/24/16,2/24/16,,0,"Director, Advanced Analytics Services","Cardinal Health, Inc.",,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBYg,2/24/16,2/24/16,,0,Program Director? IT Nuclear Pharmacy Services,"Cardinal Health, Inc.",,,United States,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBaZ,2/24/16,2/24/16,,0,"Vice President, Enterprise Technology and Architecture",Philadelphia Insurance,,,,PA,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBbM,2/24/16,2/24/16,,0,Lead HR Application Developer,Fifth Third,,,USA,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBbh,2/24/16,2/24/16,,0,"Vice President, IT, Finance & Hosting Services",Dr Pepper Snapple Group,,,United States,TX,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBdZ,2/24/16,2/24/16,,0,"Vice President, Enterprise Information Systems",SunTrust Banks,,,United States,Georgia,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBdm,2/24/16,2/24/16,,0,"VP Strategy, Branding",Springleaf Financial Services,,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBdx,2/24/16,2/24/16,,0,"Director, IT Strategy and Administration","Telephone and Data Systems, Inc.",,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBeJ,2/24/16,2/24/16,,0,"Director, Health Care Analytics","WellPoint, Inc.",,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBea,2/24/16,2/24/16,,0,Vice President IT Security and Chief Information Security Officer,"WellPoint, Inc.",,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBeb,2/24/16,2/24/16,,0,"Portfolio Director, IT Operations Management","WellPoint, Inc.",,,United States,IN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBef,2/24/16,2/24/16,,0,"Director, Technology Operations","Wheaton Franciscan Services, Inc.",,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBei,2/24/16,2/24/16,,0,"Director, IT Operations - Central Market","Wheaton Franciscan Services, Inc.",,,United States,WI,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBfs,2/24/16,2/24/16,,0,"Manager, Information Technology and Services Recruitment",HCA Inc.,,,United States,Tennessee,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBhD,2/24/16,2/24/16,,0,Senior Database Administrator,LinkedIn Corporation,,,,CA,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBhH,2/24/16,2/24/16,,0,"Senior Manager, Database Engineering and Operations",LinkedIn Corporation,,,,CA,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBiI,2/24/16,2/24/16,,0,"Director, Marketing","TeamHealth, Inc.",,,United States,TN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBjc,2/24/16,2/24/16,,0,"Vice Precident, Information Technology","RE/MAX, LLC",,,,CO,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBjq,2/24/16,2/24/16,,0,"Director, Web Application Development",Davidson Companies,,,,MT,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBkS,2/24/16,2/24/16,,0,"Vice President, Information Services",US Bancorp,,,USA,OH,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBkq,2/24/16,2/24/16,,0,Enterprise Architect - Innovations,US Bancorp,,,USA,MN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBkw,2/24/16,2/24/16,,0,"Vice President, Service Request Management, Operations Automation & Technology",US Bancorp,,,USA,MN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBnX,2/24/16,2/24/16,,0,Senior Database Administrator,"Tesla Motors, Inc.",,,,CA,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBnn,2/24/16,2/24/16,,0,"Director, Data Centers","TradeStation Group, Inc.",,,,FL,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBnv,2/24/16,2/24/16,,0,"Director, IT eBusiness Transformation",Life Technologies,,,,CA,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBo3,2/24/16,2/24/16,,0,"Senior Vice President, Corporate Systems",FedEx Corporation,,,United States,TN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBoB,2/24/16,2/24/16,,0,"Director, Information Technology","Medtronic, Inc.",,,United States,TN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBpk,2/24/16,2/24/16,,0,"Director IT, Global BI",Seagate Technology LLC,,,United States,Oklahoma,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBqg,2/24/16,2/24/16,,0,"Director, Information Technology and Services",HCA Inc.,,,United States,TN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBqm,2/24/16,2/24/16,,0,Director? Enterprise Imaging Systems,IASIS Healthcare,,,United States,TN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBrJ,2/24/16,2/24/16,,0,"Director, AMR and Informatics","Community Health Systems, Inc.",,,United States,TN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBrd,2/24/16,2/24/16,,0,"Assistant Vice President, Clinical and Ancillary Systems",Ardent Health Services,,,United States,Tennessee,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBsQ,2/24/16,2/24/16,,0,"Senior Vice President, DCIO Motion Pictures & Home Entertainment",Sony Pictures Entertainment,,,United States,California,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBsT,2/24/16,2/24/16,,0,"Vice President, Global Network Services",Sony Pictures Entertainment,,,United States,California,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBsg,2/24/16,2/24/16,,0,"Vice President, Technology and Business Development",URS Corporation,,,United States,Texas,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBsm,2/24/16,2/24/16,,0,"Director, Infrastructure PMO",Warner Bros.,,,United States,California,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBuf,2/24/16,2/24/16,,0,"Manager, Infrastructure Engineer Services",BlueCross BlueShield of Tennessee,,,,TN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBuu,2/26/16,2/26/16,,0,"Manager, Data Center Operations",[[Unknown]],,,USA,OR,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBvz,2/24/16,2/24/16,,0,"Manager, Wintel and Messaging Platform Engineering","Community Health Systems, Inc.",,,United States,Tennessee,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBxg,2/25/16,2/25/16,,0,"Vice President, IT Corporate Payment Systems",[[Unknown]],,,USA,CO,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBy0,2/24/16,2/24/16,,0,"Vice President, Information Services",Delta Dental,,,United States,TN,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkBz8,2/24/16,2/24/16,,0,"Manager, Business Intelligence",Houston Methodist,,,United States,Texas,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkC1P,2/24/16,2/24/16,,0,Senior Director and Information Security Officer,"WellCare Health Plans, Inc.",,,United States,Florida,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkC2J,2/24/16,2/24/16,,0,"Manager, Infrastructure Design and Build",Suncor Energy Inc.,,,Canada,Alberta( AB ),Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkC2L,2/24/16,2/24/16,,0,"Manager, SAP BI and Reporting",Suncor Energy Inc.,,,Canada,Alberta,Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkC2l,2/24/16,2/24/16,,0,"Director, Enterprise Architecture","Shaw Communications, Inc.",,,Canada,Alberta( AB ),Application Assessment
70130000000tqf6,,Lead,Sent,00Q3000001GkC37,2/24/16,2/24/16,,0,"Vice President, Business Solutions",SYSCO Corporation,,,,TX,Application Assessment
